ELEVATION,LATITUDE,LONGITUDE,MONTH,TSNW_CLASS
102.1,33.8647,-117.8425,8,Low
102.1,33.8647,-117.8425,9,Low
102.1,33.8647,-117.8425,10,Low
102.1,33.8647,-117.8425,11,Low
102.1,33.8647,-117.8425,12,Low
102.1,33.8647,-117.8425,1,Low
102.1,33.8647,-117.8425,2,Low
102.1,33.8647,-117.8425,3,Low
102.1,33.8647,-117.8425,4,Low
102.1,33.8647,-117.8425,5,Low
102.1,33.8647,-117.8425,6,Low
102.1,33.8647,-117.8425,7,Low
153.3,40.0261,-123.7931,1,Low
153.3,40.0261,-123.7931,2,Low
153.3,40.0261,-123.7931,3,Low
153.3,40.0261,-123.7931,4,Low
153.3,40.0261,-123.7931,5,Low
153.3,40.0261,-123.7931,6,Low
153.3,40.0261,-123.7931,7,Low
153.3,40.0261,-123.7931,8,Low
153.3,40.0261,-123.7931,9,Low
153.3,40.0261,-123.7931,10,Low
153.3,40.0261,-123.7931,11,Low
153.3,40.0261,-123.7931,12,Low
153.3,40.0261,-123.7931,1,Low
153.3,40.0261,-123.7931,2,Low
153.3,40.0261,-123.7931,3,Low
153.3,40.0261,-123.7931,4,Low
153.3,40.0261,-123.7931,5,Low
153.3,40.0261,-123.7931,6,Low
153.3,40.0261,-123.7931,7,Low
153.3,40.0261,-123.7931,8,Low
153.3,40.0261,-123.7931,9,Low
153.3,40.0261,-123.7931,10,Low
153.3,40.0261,-123.7931,11,Low
153.3,40.0261,-123.7931,12,Low
391.7,33.6692,-117.3319,1,Low
391.7,33.6692,-117.3319,2,Low
391.7,33.6692,-117.3319,3,Low
391.7,33.6692,-117.3319,4,Low
391.7,33.6692,-117.3319,5,Low
391.7,33.6692,-117.3319,6,Low
391.7,33.6692,-117.3319,7,Low
391.7,33.6692,-117.3319,8,Low
391.7,33.6692,-117.3319,9,Low
391.7,33.6692,-117.3319,10,Low
391.7,33.6692,-117.3319,11,Low
391.7,33.6692,-117.3319,12,Low
391.7,33.6692,-117.3319,1,Low
391.7,33.6692,-117.3319,2,Low
391.7,33.6692,-117.3319,3,Low
391.7,33.6692,-117.3319,4,Low
391.7,33.6692,-117.3319,5,Low
391.7,33.6692,-117.3319,6,Low
391.7,33.6692,-117.3319,7,Low
391.7,33.6692,-117.3319,8,Low
391.7,33.6692,-117.3319,9,Low
391.7,33.6692,-117.3319,10,Low
391.7,33.6692,-117.3319,11,Low
391.7,33.6692,-117.3319,12,Low
391.7,33.6692,-117.3319,1,Low
391.7,33.6692,-117.3319,2,Low
391.7,33.6692,-117.3319,3,Low
391.7,33.6692,-117.3319,4,Low
391.7,33.6692,-117.3319,5,Low
391.7,33.6692,-117.3319,6,Low
391.7,33.6692,-117.3319,7,Low
391.7,33.6692,-117.3319,8,Low
391.7,33.6692,-117.3319,9,Low
391.7,33.6692,-117.3319,10,Low
391.7,33.6692,-117.3319,11,Low
391.7,33.6692,-117.3319,12,Low
391.7,33.6692,-117.3319,1,Low
391.7,33.6692,-117.3319,2,Low
391.7,33.6692,-117.3319,3,Low
391.7,33.6692,-117.3319,4,Low
391.7,33.6692,-117.3319,5,Low
391.7,33.6692,-117.3319,6,Low
391.7,33.6692,-117.3319,7,Low
1453.9,41.74,-121.5066,1,High
1453.9,41.74,-121.5066,2,High
1453.9,41.74,-121.5066,3,High
1453.9,41.74,-121.5066,4,High
1453.9,41.74,-121.5066,5,Low
1453.9,41.74,-121.5066,6,Low
1453.9,41.74,-121.5066,7,Low
1453.9,41.74,-121.5066,8,Low
1453.9,41.74,-121.5066,9,Low
1453.9,41.74,-121.5066,10,Low
1453.9,41.74,-121.5066,11,High
1453.9,41.7019,-121.5011,12,Low
1453.9,41.7019,-121.5011,1,High
1453.9,41.7019,-121.5011,2,High
1453.9,41.7019,-121.5011,3,High
1453.9,41.7019,-121.5011,4,High
1453.9,41.7019,-121.5011,5,High
1453.9,41.7019,-121.5011,6,Low
1453.9,41.7019,-121.5011,7,Low
1453.9,41.7019,-121.5011,8,Low
1453.9,41.7019,-121.5011,9,Low
1453.9,41.7019,-121.5011,10,High
1453.9,41.7019,-121.5011,11,High
1453.9,41.7019,-121.5011,12,High
1453.9,41.7019,-121.5011,1,High
1453.9,41.7019,-121.5011,2,High
1453.9,41.7019,-121.5011,3,High
1453.9,41.7019,-121.5011,4,High
1453.9,41.7019,-121.5011,5,Low
1453.9,41.7019,-121.5011,6,Low
1453.9,41.7019,-121.5011,7,Low
1453.9,41.7019,-121.5011,8,Low
1453.9,41.7019,-121.5011,9,Low
1453.9,41.7019,-121.5011,10,Low
1453.9,41.7019,-121.5011,11,High
1453.9,41.7019,-121.5011,12,High
1453.9,41.7019,-121.5011,1,Low
1453.9,41.7019,-121.5011,2,High
1453.9,41.7019,-121.5011,3,High
1453.9,41.7019,-121.5011,4,High
1453.9,41.7019,-121.5011,5,Low
1453.9,41.7019,-121.5011,6,Low
1453.9,41.7019,-121.5011,7,Low
398.4,36.4817,-121.1822,1,Low
398.4,36.4817,-121.1822,2,Low
398.4,36.4817,-121.1822,3,Low
398.4,36.4817,-121.1822,4,Low
398.4,36.4817,-121.1822,5,Low
398.4,36.4817,-121.1822,6,Low
398.4,36.4817,-121.1822,7,Low
398.4,36.4817,-121.1822,8,Low
398.4,36.4817,-121.1822,9,Low
398.4,36.4817,-121.1822,10,Low
398.4,36.4817,-121.1822,11,Low
398.4,36.4817,-121.1822,12,Low
398.4,36.4817,-121.1822,1,Low
398.4,36.4817,-121.1822,2,Low
398.4,36.4817,-121.1822,3,Low
398.4,36.4817,-121.1822,4,Low
398.4,36.4817,-121.1822,5,Low
398.4,36.4819,-121.1822,6,Low
398.4,36.4819,-121.1822,7,Low
398.4,36.4819,-121.1822,8,Low
398.4,36.4819,-121.1822,9,Low
398.4,36.4819,-121.1822,10,Low
398.4,36.4819,-121.1822,11,Low
398.4,36.4819,-121.1822,12,Low
398.4,36.4819,-121.1822,1,Low
398.4,36.4819,-121.1822,2,Low
398.4,36.4819,-121.1822,3,Low
398.4,36.4819,-121.1822,4,Low
398.4,36.4819,-121.1822,5,Low
398.4,36.4819,-121.1822,6,Low
398.4,36.4819,-121.1822,7,Low
398.4,36.4819,-121.1822,8,Low
398.4,36.4819,-121.1822,9,Low
398.4,36.4819,-121.1822,10,Low
398.4,36.4819,-121.1822,11,Low
398.4,36.4819,-121.1822,12,Low
398.4,36.4819,-121.1822,1,Low
398.4,36.4819,-121.1822,2,Low
398.4,36.4819,-121.1822,3,Low
398.4,36.4819,-121.1822,4,Low
398.4,36.4819,-121.1822,5,Low
398.4,36.4819,-121.1822,6,Low
398.4,36.4819,-121.1822,7,Low
3,37.5147,-122.0325,1,Low
3,37.5147,-122.0325,2,Low
3,37.5147,-122.0325,3,Low
3,37.5147,-122.0325,4,Low
3,37.5147,-122.0325,5,Low
3,37.5147,-122.0325,6,Low
3,37.5147,-122.0325,7,Low
3,37.5147,-122.0325,8,Low
3,37.5147,-122.0325,9,Low
3,37.5147,-122.0325,10,Low
3,37.5147,-122.0325,11,Low
3,37.5147,-122.0325,12,Low
3,37.5147,-122.0325,1,Low
3,37.5147,-122.0325,2,Low
3,37.5147,-122.0325,3,Low
3,37.5147,-122.0325,4,Low
3,37.5147,-122.0325,5,Low
3,37.5147,-122.0325,6,Low
3,37.5147,-122.0325,7,Low
3,37.5147,-122.0325,8,Low
3,37.5147,-122.0325,9,Low
3,37.5147,-122.0325,10,Low
3,37.5147,-122.0325,11,Low
3,37.5147,-122.0325,12,Low
3,37.5147,-122.0325,1,Low
3,37.5147,-122.0325,2,Low
3,37.5147,-122.0325,3,Low
3,37.5147,-122.0325,4,Low
3,37.5147,-122.0325,5,Low
3,37.5147,-122.0325,6,Low
3,37.5147,-122.0325,7,Low
3,37.5147,-122.0325,8,Low
3,37.5147,-122.0325,9,Low
3,37.5147,-122.0325,10,Low
3,37.5147,-122.0325,11,Low
3,37.5147,-122.0325,12,Low
3,37.5147,-122.0325,1,Low
3,37.5147,-122.0325,2,Low
3,37.5147,-122.0325,3,Low
3,37.5147,-122.0325,4,Low
3,37.5147,-122.0325,5,Low
3,37.5147,-122.0325,6,Low
3,37.5147,-122.0325,7,Low
416.1,35.3372,-120.5038,1,Low
416.1,35.3372,-120.5038,2,Low
416.1,35.3372,-120.5038,3,Low
416.1,35.3372,-120.5038,4,Low
416.1,35.3372,-120.5038,5,Low
416.1,35.3372,-120.5038,6,Low
416.1,35.3372,-120.5038,7,Low
416.1,35.3372,-120.5038,8,Low
416.1,35.3372,-120.5038,9,Low
416.1,35.3372,-120.5038,10,Low
416.1,35.3372,-120.5038,11,Low
416.1,35.3372,-120.5038,12,Low
416.1,35.3372,-120.5038,1,Low
416.1,35.3372,-120.5038,2,Low
416.1,35.3372,-120.5038,3,Low
416.1,35.3372,-120.5038,4,Low
416.1,35.3372,-120.5038,5,Low
416.1,35.3372,-120.5038,6,Low
416.1,35.3372,-120.5038,7,Low
416.1,35.3372,-120.5038,8,Low
424.3,35.3372,-120.5038,9,Low
424.3,35.3372,-120.5038,10,Low
424.3,35.3372,-120.5038,11,Low
424.3,35.3372,-120.5038,12,Low
424.3,35.3372,-120.5038,1,Low
424.3,35.3372,-120.5038,2,Low
424.3,35.3372,-120.5038,3,Low
424.3,35.3372,-120.5038,4,Low
424.3,35.3372,-120.5038,5,Low
424.3,35.3372,-120.5038,6,Low
424.3,35.3372,-120.5038,7,Low
424.3,35.3372,-120.5038,8,Low
424.3,35.3372,-120.5038,9,Low
424.3,35.3372,-120.5038,10,Low
424.3,35.3372,-120.5038,11,Low
424.3,35.3372,-120.5038,12,Low
424.3,35.3372,-120.5038,1,Low
424.3,35.3372,-120.5038,2,Low
424.3,35.3372,-120.5038,3,Low
424.3,35.3372,-120.5038,4,Low
424.3,35.3372,-120.5038,5,Low
424.3,35.3372,-120.5038,6,Low
424.3,35.3372,-120.5038,7,Low
33.2,38.3775,-121.9575,1,Low
33.2,38.3775,-121.9575,2,Low
33.2,38.3775,-121.9575,3,Low
33.2,38.3775,-121.9575,4,Low
33.2,38.3775,-121.9575,5,Low
33.2,38.3775,-121.9575,6,Low
33.2,38.3775,-121.9575,7,Low
33.2,38.3775,-121.9575,8,Low
33.2,38.3775,-121.9575,9,Low
33.2,38.3775,-121.9575,10,Low
33.2,38.3775,-121.9575,11,Low
33.2,38.3775,-121.9575,12,Low
33.2,38.3775,-121.9575,1,Low
33.2,38.3775,-121.9575,2,Low
33.2,38.3775,-121.9575,3,Low
33.2,38.3775,-121.9575,4,Low
33.2,38.3775,-121.9575,5,Low
33.2,38.3775,-121.9575,6,Low
33.2,38.3775,-121.9575,7,Low
33.2,38.3775,-121.9575,8,Low
33.2,38.3775,-121.9575,9,Low
33.2,38.3775,-121.9575,10,Low
33.2,38.3775,-121.9575,11,Low
33.2,38.3775,-121.9575,12,Low
33.2,38.3775,-121.9575,1,Low
33.2,38.3775,-121.9575,2,Low
33.2,38.3775,-121.9575,3,Low
33.2,38.3775,-121.9575,4,Low
33.2,38.3775,-121.9575,5,Low
33.2,38.3775,-121.9575,6,Low
33.2,38.3775,-121.9575,7,Low
33.2,38.3775,-121.9575,8,Low
33.2,38.3775,-121.9575,9,Low
33.2,38.3775,-121.9575,10,Low
33.2,38.3775,-121.9575,11,Low
33.2,38.3775,-121.9575,12,Low
33.2,38.3775,-121.9575,1,Low
33.2,38.3775,-121.9575,2,Low
33.2,38.3775,-121.9575,3,Low
33.2,38.3775,-121.9575,4,Low
33.2,38.3775,-121.9575,5,Low
33.2,38.3775,-121.9575,6,Low
33.2,38.3775,-121.9575,7,Low
1485.9,40.3458,-121.6091,1,High
1485.9,40.3458,-121.6091,2,High
1485.9,40.3458,-121.6091,3,High
1485.9,40.3458,-121.6091,4,High
1485.9,40.3458,-121.6091,5,High
1485.9,40.3458,-121.6091,6,High
1485.9,40.3458,-121.6091,7,Low
1485.9,40.3458,-121.6091,8,Low
1485.9,40.3458,-121.6091,9,Low
1485.9,40.3458,-121.6091,10,High
1485.9,40.3458,-121.6091,11,High
1485.9,40.3458,-121.6091,12,High
1485.9,40.3458,-121.6091,1,High
1485.9,40.3458,-121.6091,2,High
1485.9,40.3458,-121.6091,3,High
1485.9,40.3458,-121.6091,4,High
1485.9,40.3458,-121.6091,5,Low
1485.9,40.3458,-121.6091,6,Low
1485.9,40.3458,-121.6091,7,Low
1485.9,40.3458,-121.6091,8,Low
1485.9,40.3458,-121.6091,9,Low
1485.9,40.3458,-121.6091,10,High
1485.9,40.3458,-121.6091,11,High
1485.9,40.3458,-121.6091,12,High
1485.9,40.3458,-121.6091,1,High
1485.9,40.3458,-121.6091,2,High
1485.9,40.3458,-121.6091,3,High
1485.9,40.3458,-121.6091,4,High
1485.9,40.3458,-121.6091,5,Low
1485.9,40.3458,-121.6091,6,Low
1485.9,40.3458,-121.6091,7,Low
1485.9,40.3458,-121.6091,8,Low
1485.9,40.3458,-121.6091,9,Low
1485.9,40.3458,-121.6091,10,High
1485.9,40.3458,-121.6091,11,Low
1485.9,40.3458,-121.6091,12,High
1485.9,40.3458,-121.6091,1,Low
1485.9,40.3458,-121.6091,2,High
1485.9,40.3458,-121.6091,3,Low
1485.9,40.3458,-121.6091,4,High
1485.9,40.3458,-121.6091,5,Low
1485.9,40.3458,-121.6091,6,Low
1485.9,40.3458,-121.6091,7,Low
2378.7,37.6478,-118.9617,1,High
2378.7,37.6478,-118.9617,2,High
2378.7,37.6478,-118.9617,3,High
2378.7,37.6478,-118.9617,4,High
2378.7,37.6478,-118.9617,5,High
2378.7,37.6478,-118.9617,6,Low
2378.7,37.6478,-118.9617,7,Low
2378.7,37.6478,-118.9617,8,Low
2378.7,37.6478,-118.9617,9,Low
2378.7,37.6478,-118.9617,10,High
2378.7,37.6478,-118.9617,11,High
2378.7,37.6478,-118.9617,12,Low
2378.7,37.6478,-118.9617,1,High
2378.7,37.6478,-118.9617,2,High
2378.7,37.6478,-118.9617,3,High
2378.7,37.6478,-118.9617,4,High
2378.7,37.6478,-118.9617,5,Low
2378.7,37.6478,-118.9617,6,Low
2378.7,37.6478,-118.9617,7,Low
2378.7,37.6478,-118.9617,8,Low
2378.7,37.6478,-118.9617,9,Low
2378.7,37.6478,-118.9617,10,High
2378.7,37.6478,-118.9617,11,High
2378.7,37.6478,-118.9617,12,High
2378.7,37.6478,-118.9617,1,High
2378.7,37.6478,-118.9617,2,High
2378.7,37.6478,-118.9617,3,High
2378.7,37.6478,-118.9617,4,High
2378.7,37.6478,-118.9617,5,Low
2378.7,37.6478,-118.9617,6,Low
2378.7,37.6478,-118.9617,7,Low
2378.7,37.6478,-118.9617,8,Low
2378.7,37.6478,-118.9617,9,Low
2378.7,37.6478,-118.9617,10,High
2378.7,37.6478,-118.9617,11,High
2378.7,37.6478,-118.9617,12,High
2378.7,37.6478,-118.9617,1,High
2378.7,37.6478,-118.9617,2,High
2378.7,37.6478,-118.9617,3,High
2378.7,37.6478,-118.9617,4,High
2378.7,37.6478,-118.9617,5,High
2378.7,37.6478,-118.9617,6,Low
2378.7,37.6478,-118.9617,7,Low
105.2,35.5944,-119.3536,1,Low
105.2,35.5944,-119.3536,2,Low
105.2,35.5944,-119.3536,3,Low
105.2,35.5944,-119.3536,4,Low
105.2,35.5944,-119.3536,5,Low
105.2,35.5944,-119.3536,6,Low
105.2,35.5944,-119.3536,7,Low
105.2,35.5944,-119.3536,8,Low
105.2,35.5944,-119.3536,9,Low
88.7,35.5892,-119.352,10,Low
88.7,35.5892,-119.352,11,Low
88.7,35.5892,-119.352,12,Low
88.7,35.5892,-119.352,1,Low
88.7,35.5892,-119.352,2,Low
88.7,35.5892,-119.352,3,Low
88.7,35.5892,-119.352,4,Low
88.7,35.5892,-119.352,5,Low
88.7,35.5892,-119.352,6,Low
88.7,35.5892,-119.352,7,Low
88.7,35.5892,-119.352,8,Low
88.7,35.5892,-119.352,9,Low
88.7,35.5892,-119.352,10,Low
88.7,35.5892,-119.352,11,Low
88.7,35.5892,-119.352,12,Low
88.7,35.5892,-119.352,1,Low
88.7,35.5892,-119.352,2,Low
88.7,35.5892,-119.352,3,Low
88.7,35.5892,-119.352,4,Low
88.7,35.5892,-119.352,5,Low
88.7,35.5892,-119.352,6,Low
88.7,35.5892,-119.352,7,Low
88.7,35.5892,-119.352,8,Low
88.7,35.5892,-119.352,9,Low
88.7,35.5892,-119.352,10,Low
88.7,35.5892,-119.352,11,Low
88.7,35.5892,-119.352,12,Low
88.7,35.5892,-119.352,1,Low
88.7,35.5892,-119.352,2,Low
88.7,35.5892,-119.352,3,Low
88.7,35.5892,-119.352,4,Low
88.7,35.5892,-119.352,5,Low
88.7,35.5892,-119.352,6,Low
88.7,35.5892,-119.352,7,Low
3,33.6025,-117.8803,1,Low
3,33.6025,-117.8803,2,Low
3,33.6025,-117.8803,3,Low
3,33.6025,-117.8803,4,Low
3,33.6025,-117.8803,5,Low
3,33.6025,-117.8803,6,Low
3,33.6025,-117.8803,7,Low
3,33.6025,-117.8803,8,Low
3,33.6025,-117.8803,9,Low
3,33.6025,-117.8803,10,Low
3,33.6025,-117.8803,11,Low
3,33.6025,-117.8803,12,Low
3,33.6025,-117.8803,1,Low
3,33.6025,-117.8803,2,Low
3,33.6025,-117.8803,3,Low
3,33.6025,-117.8803,4,Low
3,33.6025,-117.8803,5,Low
3,33.6025,-117.8803,6,Low
3,33.6025,-117.8803,7,Low
3,33.6025,-117.8803,8,Low
3,33.6025,-117.8803,9,Low
3,33.6025,-117.8803,10,Low
3,33.6025,-117.8803,11,Low
3,33.6025,-117.8803,12,Low
3,33.6025,-117.8803,1,Low
3,33.6025,-117.8803,2,Low
3,33.6025,-117.8803,3,Low
3,33.6025,-117.8803,4,Low
3,33.6025,-117.8803,5,Low
3,33.6025,-117.8803,6,Low
3,33.6025,-117.8803,7,Low
3,33.6025,-117.8803,8,Low
3,33.6025,-117.8803,9,Low
3,33.6025,-117.8803,10,Low
3,33.6025,-117.8803,11,Low
3,33.6025,-117.8803,12,Low
3,33.6025,-117.8803,1,Low
3,33.6025,-117.8803,2,Low
3,33.6025,-117.8803,3,Low
3,33.6025,-117.8803,4,Low
3,33.6025,-117.8803,5,Low
3,33.6025,-117.8803,6,Low
3,33.6025,-117.8803,7,Low
292.6,38.0047,-120.4864,1,Low
292.6,38.0047,-120.4864,2,Low
292.6,38.0047,-120.4864,3,Low
292.6,38.0047,-120.4864,4,Low
292.6,38.0047,-120.4864,5,Low
292.6,38.0047,-120.4864,6,Low
292.6,38.0047,-120.4864,7,Low
292.6,38.0047,-120.4864,8,Low
292.6,38.0047,-120.4864,9,Low
292.6,38.0047,-120.4864,10,Low
292.6,38.0047,-120.4864,11,Low
292.6,38.0047,-120.4863,12,Low
292.6,38.0047,-120.4863,1,Low
292.6,38.0047,-120.4863,2,Low
292.6,38.0047,-120.4863,3,Low
292.6,38.0047,-120.4863,4,Low
292.6,38.0047,-120.4863,5,Low
292.6,38.0047,-120.4863,6,Low
292.6,38.0047,-120.4863,7,Low
292.6,38.0047,-120.4863,8,Low
292.6,38.0047,-120.4863,9,Low
292.6,38.0047,-120.4863,10,Low
292.6,38.0047,-120.4863,11,Low
292.6,38.0047,-120.4863,12,Low
292.6,38.0047,-120.4863,1,Low
292.6,38.0047,-120.4863,2,Low
292.6,38.0047,-120.4863,3,Low
292.6,38.0047,-120.4863,4,Low
292.6,38.0047,-120.4863,5,Low
292.6,38.0047,-120.4863,6,Low
292.6,38.0047,-120.4863,7,Low
292.6,38.0047,-120.4863,8,Low
292.6,38.0047,-120.4863,9,Low
292.6,38.0047,-120.4863,10,Low
292.6,38.0047,-120.4863,11,Low
292.6,38.0047,-120.4863,12,Low
292.6,38.0047,-120.4863,1,Low
292.6,38.0047,-120.4863,2,Low
292.6,38.0047,-120.4863,3,Low
292.6,38.0047,-120.4863,4,Low
292.6,38.0047,-120.4863,5,Low
292.6,38.0047,-120.4863,6,Low
292.6,38.0047,-120.4863,7,Low
801.6,32.6233,-116.4728,1,Low
801.6,32.6233,-116.4728,2,Low
801.6,32.6233,-116.4728,3,Low
801.6,32.6233,-116.4728,4,Low
801.6,32.6233,-116.4728,5,Low
801.6,32.6233,-116.4728,6,Low
801.6,32.6233,-116.4728,7,Low
801.6,32.6233,-116.4728,8,Low
801.6,32.6233,-116.4728,9,Low
801.6,32.6233,-116.4728,10,Low
801.6,32.6233,-116.4728,11,Low
801.6,32.6233,-116.4728,12,Low
801.6,32.6233,-116.4728,1,Low
801.6,32.6233,-116.4728,2,Low
801.6,32.6233,-116.4728,3,Low
801.6,32.6233,-116.4728,4,Low
801.6,32.6233,-116.4728,5,Low
801.6,32.6233,-116.4728,6,Low
801.6,32.6233,-116.4728,7,Low
801.6,32.6233,-116.4728,8,Low
801.6,32.6233,-116.4728,9,Low
801.6,32.6233,-116.4728,10,Low
801.6,32.6233,-116.4728,11,Low
801.6,32.6233,-116.4728,12,Low
801.6,32.6233,-116.4728,1,Low
801.6,32.6233,-116.4728,2,Low
801.6,32.6233,-116.4728,3,Low
801.6,32.6233,-116.4728,4,Low
801.6,32.6233,-116.4728,5,Low
801.6,32.6233,-116.4728,6,Low
801.6,32.6233,-116.4728,7,Low
801.6,32.6233,-116.4728,8,Low
801.6,32.6233,-116.4728,9,Low
801.6,32.6233,-116.4728,10,Low
801.6,32.6233,-116.4728,11,Low
801.6,32.6233,-116.4728,12,Low
801.6,32.6233,-116.4728,1,Low
801.6,32.6233,-116.4728,2,Low
801.6,32.6233,-116.4728,3,Low
801.6,32.6233,-116.4728,4,Low
801.6,32.6233,-116.4728,5,Low
801.6,32.6233,-116.4728,6,Low
801.6,32.6233,-116.4728,7,Low
200.6,38.2486,-120.8433,1,Low
200.6,38.2486,-120.8433,2,Low
200.6,38.2486,-120.8433,3,Low
200.6,38.2486,-120.8433,4,Low
200.6,38.2486,-120.8433,5,Low
200.6,38.2486,-120.8433,6,Low
200.6,38.2486,-120.8433,7,Low
200.6,38.2486,-120.8433,8,Low
200.6,38.2486,-120.8433,9,Low
200.6,38.2486,-120.8433,10,Low
200.6,38.2486,-120.8433,11,Low
200.6,38.2486,-120.8433,12,Low
200.6,38.2486,-120.8433,1,Low
200.6,38.2486,-120.8433,2,Low
200.6,38.2486,-120.8433,3,Low
200.6,38.2486,-120.8433,4,Low
200.6,38.2486,-120.8433,5,Low
200.6,38.2486,-120.8433,6,Low
200.6,38.2486,-120.8433,7,Low
200.6,38.2486,-120.8433,8,Low
200.6,38.2486,-120.8433,9,Low
200.6,38.2486,-120.8433,10,Low
200.6,38.2486,-120.8433,11,Low
200.6,38.2486,-120.8433,12,Low
200.6,38.2486,-120.8433,1,Low
200.6,38.2486,-120.8433,2,Low
200.6,38.2486,-120.8433,3,Low
200.6,38.2486,-120.8433,4,Low
200.6,38.2486,-120.8433,5,Low
200.6,38.2486,-120.8433,6,Low
200.6,38.2486,-120.8433,7,Low
263.7,38.3858,-122.9661,1,Low
263.7,38.3858,-122.9661,2,Low
263.7,38.3858,-122.9661,3,Low
263.7,38.3858,-122.9661,4,Low
263.7,38.3858,-122.9661,5,Low
263.7,38.3858,-122.9661,6,Low
263.7,38.3858,-122.9661,7,Low
263.7,38.3858,-122.9661,8,Low
263.7,38.3858,-122.9661,9,Low
263.7,38.3858,-122.9661,10,Low
263.7,38.3858,-122.9661,11,Low
263.7,38.3858,-122.9661,12,Low
263.7,38.3858,-122.9661,1,Low
263.7,38.3858,-122.9661,2,Low
263.7,38.3858,-122.9661,3,Low
263.7,38.3858,-122.9661,4,Low
263.7,38.3858,-122.9661,5,Low
263.7,38.3858,-122.9661,6,Low
263.7,38.3858,-122.9661,7,Low
263.7,38.3858,-122.9661,8,Low
263.7,38.3858,-122.9661,9,Low
263.7,38.3858,-122.9661,10,Low
263.7,38.3858,-122.9661,11,Low
263.7,38.3858,-122.9661,12,Low
263.7,38.3858,-122.9661,1,Low
263.7,38.3858,-122.9661,2,Low
263.7,38.3858,-122.9661,3,Low
263.7,38.3858,-122.9661,4,Low
263.7,38.3858,-122.9661,5,Low
263.7,38.3858,-122.9661,6,Low
263.7,38.3858,-122.9661,7,Low
263.7,38.3858,-122.9661,8,Low
263.7,38.3858,-122.9661,9,Low
263.7,38.3858,-122.9661,10,Low
263.7,38.3858,-122.9661,11,Low
263.7,38.3858,-122.9661,12,Low
263.7,38.3858,-122.9661,1,Low
263.7,38.3858,-122.9661,2,Low
263.7,38.3858,-122.9661,3,Low
263.7,38.3858,-122.9661,4,Low
263.7,38.3858,-122.9661,5,Low
263.7,38.3858,-122.9661,6,Low
263.7,38.3858,-122.9661,7,Low
1641.3,39.4539,-120.6556,1,High
1641.3,39.4539,-120.6556,2,High
1641.3,39.4539,-120.6556,3,High
1641.3,39.4539,-120.6556,4,High
1641.3,39.4539,-120.6556,5,High
1641.3,39.4539,-120.6556,6,High
1641.3,39.4539,-120.6556,7,Low
1641.3,39.4539,-120.6556,8,Low
1641.3,39.4539,-120.6556,9,Low
1641.3,39.4539,-120.6556,10,High
1641.3,39.4539,-120.6556,11,High
1641.3,39.4539,-120.6556,12,High
1641.3,39.4539,-120.6556,1,Low
1641.3,39.4539,-120.6556,2,Low
1641.3,39.4539,-120.6556,3,Low
1641.3,39.4539,-120.6556,4,Low
1641.3,39.4539,-120.6556,5,Low
1641.3,39.4539,-120.6556,6,Low
1641.3,39.4539,-120.6556,7,Low
1641.3,39.4539,-120.6556,8,Low
1641.3,39.4539,-120.6556,9,Low
1641.3,39.4539,-120.6556,10,High
1641.3,39.4539,-120.6556,11,Low
1641.3,39.4539,-120.6556,12,High
1641.3,39.4539,-120.6556,1,Low
1641.3,39.4539,-120.6556,2,High
1641.3,39.4539,-120.6556,3,High
1641.3,39.4539,-120.6556,4,Low
1641.3,39.4539,-120.6556,5,Low
1641.3,39.4539,-120.6556,6,Low
1641.3,39.4539,-120.6556,7,Low
197.5,34.5592,-115.7442,1,Low
197.5,34.5592,-115.7442,2,Low
197.5,34.5592,-115.7442,3,Low
197.5,34.5592,-115.7442,4,Low
197.5,34.5592,-115.7442,5,Low
197.5,34.5592,-115.7442,6,Low
197.5,34.5592,-115.7442,7,Low
197.5,34.5592,-115.7442,8,Low
197.5,34.5592,-115.7442,9,Low
197.5,34.5592,-115.7442,10,Low
197.5,34.5592,-115.7442,11,Low
197.5,34.5592,-115.7442,12,Low
197.5,34.5592,-115.7442,1,Low
197.5,34.5592,-115.7442,2,Low
197.5,34.5592,-115.7442,3,Low
197.5,34.5592,-115.7442,4,Low
197.5,34.5592,-115.7442,5,Low
197.5,34.5592,-115.7442,6,Low
197.5,34.5592,-115.7442,7,Low
197.5,34.5592,-115.7442,8,Low
197.5,34.5592,-115.7442,9,Low
197.5,34.5592,-115.7442,10,Low
197.5,34.5592,-115.7442,11,Low
197.5,34.5592,-115.7442,12,Low
197.5,34.5592,-115.7442,1,Low
197.5,34.5592,-115.7442,2,Low
197.5,34.5592,-115.7442,3,Low
197.5,34.5592,-115.7442,4,Low
197.5,34.5592,-115.7442,5,Low
197.5,34.5592,-115.7442,6,Low
197.5,34.5592,-115.7442,7,Low
197.5,34.5592,-115.7442,8,Low
197.5,34.5592,-115.7442,9,Low
197.5,34.5592,-115.7442,10,Low
197.5,34.5592,-115.7442,11,Low
197.5,34.5592,-115.7442,12,Low
3,33.2097,-117.395,1,Low
3,33.2097,-117.395,2,Low
3,33.2097,-117.395,3,Low
3,33.2097,-117.395,4,Low
3,33.2097,-117.395,5,Low
3,33.2097,-117.395,6,Low
3,33.2097,-117.395,7,Low
3,33.2097,-117.395,8,Low
3,33.2097,-117.395,9,Low
3,33.2097,-117.395,10,Low
3,33.2097,-117.395,11,Low
3,33.2097,-117.395,12,Low
3,33.2097,-117.395,1,Low
3,33.2097,-117.395,2,Low
